Rawfilenumber	Sample	Protease	run	replicate
EH6772	69	Tryp	run3	1
EH6773	69	Tryp	run3	2
EH6774	69	Tryp	run3	3
EH6775	blank	Tryp	run3	NA
EH6776	blank	Tryp	run3	NA
EH6777	blank	Tryp	run3	NA
EH6778	70	Tryp	run3	1
EH6779	70	Tryp	run3	2
EH6780	70	Tryp	run3	3
EH7160	blank	AspN	run3	NA
EH7161	blank	AspN	run3	NA
EH7162	blank	AspN	run3	NA
EH7163	1	AspN	run3	1
EH7164	1	AspN	run3	2
EH7165	1	AspN	run3	3
EH7166	blank	AspN	run3	NA
EH7167	2	AspN	run3	1
EH7168	2	AspN	run3	2
EH7169	2	AspN	run3	3
EH7170	blank	AspN	run3	NA
EH7171	3	AspN	run3	1
EH7172	3	AspN	run3	2
EH7173	3	AspN	run3	3
EH7174	blank	AspN	run3	NA
EH7175	4	AspN	run3	1
EH7176	4	AspN	run3	2
EH7177	4	AspN	run3	3
EH7178	blank	AspN	run3	NA
EH7179	5	AspN	run3	1
EH7180	5	AspN	run3	2
EH7181	5	AspN	run3	3
EH7182	blank	AspN	run3	NA
EH7183	blank	AspN	run3	NA
EH7184	blank	AspN	run3	NA
EH7185	6	AspN	run3	1
EH7186	6	AspN	run3	2
EH7187	6	AspN	run3	3
EH7188	blank	AspN	run3	NA
EH7189	7	AspN	run3	1
EH7190	7	AspN	run3	2
EH7191	7	AspN	run3	3
EH7192	blank	AspN	run3	NA
EH7193	8	AspN	run3	1
EH7194	8	AspN	run3	2
EH7195	8	AspN	run3	3
EH7196	blank	AspN	run3	NA
EH7197	9	AspN	run3	1
EH7198	9	AspN	run3	2
EH7199	9	AspN	run3	3
EH7200	blank	AspN	run3	NA
EH7201	10	AspN	run3	1
EH7202	10	AspN	run3	2
EH7203	10	AspN	run3	3
EH7204	blank	AspN	run3	NA
EH7205	blank	AspN	run3	NA
EH7206	blank	AspN	run3	NA
EH7207	11	AspN	run3	1
EH7208	11	AspN	run3	2
EH7209	11	AspN	run3	3
EH7210	blank	AspN	run3	NA
EH7211	12	AspN	run3	1
EH7212	12	AspN	run3	2
EH7213	12	AspN	run3	3
EH7214	blank	AspN	run3	NA
EH7215	13	AspN	run3	1
EH7216	13	AspN	run3	2
EH7217	13	AspN	run3	3
EH7218	blank	AspN	run3	NA
EH7219	14	AspN	run3	1
EH7220	14	AspN	run3	2
EH7221	14	AspN	run3	3
EH7222	blank	AspN	run3	NA
EH7223	15	AspN	run3	1
EH7224	15	AspN	run3	2
EH7225	15	AspN	run3	3
EH7226	blank	AspN	run3	NA
EH7227	16	AspN	run3	1
EH7228	16	AspN	run3	2
EH7229	16	AspN	run3	3
EH7230	blank	AspN	run3	NA
EH7231	blank	AspN	run3	NA
EH7232	blank	AspN	run3	NA
EH7233	17	AspN	run3	1
EH7234	17	AspN	run3	2
EH7235	17	AspN	run3	3
EH7236	blank	AspN	run3	NA
EH7237	18	AspN	run3	1
EH7238	18	AspN	run3	2
EH7239	18	AspN	run3	3
EH7240	blank	AspN	run3	NA
EH7241	19	AspN	run3	1
EH7242	19	AspN	run3	2
EH7243	19	AspN	run3	3
EH7244	blank	AspN	run3	NA
EH7245	20	AspN	run3	1
EH7246	20	AspN	run3	2
EH7247	20	AspN	run3	3
EH7248	blank	AspN	run3	NA
EH7249	21	AspN	run3	1
EH7250	21	AspN	run3	2
EH7251	21	AspN	run3	3
EH7252	blank	AspN	run3	NA
EH7253	blank	AspN	run3	NA
EH7254	blank	AspN	run3	NA
EH7255	22	AspN	run3	1
EH7256	22	AspN	run3	2
EH7257	22	AspN	run3	3
EH7258	blank	AspN	run3	NA
EH7259	23	AspN	run3	1
EH7260	23	AspN	run3	2
EH7261	23	AspN	run3	3
EH7262	blank	AspN	run3	NA
EH7263	24	AspN	run3	1
EH7264	24	AspN	run3	2
EH7265	24	AspN	run3	3
EH7266	blank	AspN	run3	NA
EH7267	25	AspN	run3	1
EH7268	25	AspN	run3	2
EH7269	25	AspN	run3	3
EH7270	blank	AspN	run3	NA
EH7271	blank	AspN	run3	NA
EH7272	blank	AspN	run3	NA
EH7273	26	AspN	run3	1
EH7274	26	AspN	run3	2
EH7275	26	AspN	run3	3
EH7276	blank	AspN	run3	NA
EH7277	blank	AspN	run3	NA
EH7278	blank	AspN	run3	NA
EH7279	27	AspN	run3	1
EH7280	27	AspN	run3	2
EH7281	27	AspN	run3	3
EH7282	blank	AspN	run3	NA
EH7283	blank	AspN	run3	NA
EH7284	blank	AspN	run3	NA
EH7285	28	AspN	run3	1
EH7286	28	AspN	run3	2
EH7287	28	AspN	run3	3
EH7288	blank	AspN	run3	NA
EH7289	blank	AspN	run3	NA
EH7290	blank	AspN	run3	NA
EH7291	29	AspN	run3	1
EH7292	29	AspN	run3	2
EH7293	29	AspN	run3	3
EH7294	blank	AspN	run3	NA
EH7295	blank	AspN	run3	NA
EH7296	blank	AspN	run3	NA
EH7297	30	AspN	run3	1
EH7298	30	AspN	run3	2
EH7299	30	AspN	run3	3
EH7300	blank	AspN	run3	NA
EH7301	blank	AspN	run3	NA
EH7302	blank	AspN	run3	NA
EH7303	31	AspN	run3	1
EH7304	31	AspN	run3	2
EH7305	31	AspN	run3	3
EH7306	blank	AspN	run3	NA
EH7307	blank	AspN	run3	NA
EH7308	blank	AspN	run3	NA
EH7309	32	AspN	run3	1
EH7310	32	AspN	run3	2
EH7311	32	AspN	run3	3
EH7312	blank	AspN	run3	NA
EH7313	blank	AspN	run3	NA
EH7314	blank	AspN	run3	NA
EH7315	33	AspN	run3	1
EH7316	33	AspN	run3	2
EH7317	33	AspN	run3	3
EH7318	blank	AspN	run3	NA
EH7319	blank	AspN	run3	NA
EH7320	blank	AspN	run3	NA
EH7321	34	AspN	run3	1
EH7322	34	AspN	run3	2
EH7323	34	AspN	run3	3
EH7324	blank	AspN	run3	NA
EH7325	blank	AspN	run3	NA
EH7326	blank	AspN	run3	NA
EH7327	35	AspN	run3	1
EH7328	35	AspN	run3	2
EH7329	35	AspN	run3	3
EH7330	blank	AspN	run3	NA
EH7331	blank	AspN	run3	NA
EH7332	blank	AspN	run3	NA
EH7333	36	AspN	run3	1
EH7334	36	AspN	run3	2
EH7335	36	AspN	run3	3
EH7336	37	AspN	run3	1
EH7337	37	AspN	run3	2
EH7338	37	AspN	run3	3
EH7339	38	AspN	run3	1
EH7340	38	AspN	run3	2
EH7341	38	AspN	run3	3
EH7342	39	AspN	run3	1
EH7343	39	AspN	run3	2
EH7344	39	AspN	run3	3
EH7345	blank	AspN	run3	NA
EH7346	blank	AspN	run3	NA
EH7347	blank	AspN	run3	NA
EH7348	40	AspN	run3	1
EH7349	40	AspN	run3	2
EH7350	40	AspN	run3	3
EH7351	41	AspN	run3	1
EH7352	41	AspN	run3	2
EH7353	41	AspN	run3	3
EH7354	42	AspN	run3	1
EH7355	42	AspN	run3	2
EH7356	42	AspN	run3	3
EH7357	43	AspN	run3	1
EH7358	43	AspN	run3	2
EH7359	43	AspN	run3	3
EH7360	blank	AspN	run3	NA
EH7361	blank	AspN	run3	NA
EH7362	blank	AspN	run3	NA
EH7363	44	AspN	run3	1
EH7364	44	AspN	run3	2
EH7365	44	AspN	run3	3
EH7366	45	AspN	run3	1
EH7367	45	AspN	run3	2
EH7368	45	AspN	run3	3
EH7369	46	AspN	run3	1
EH7370	46	AspN	run3	2
EH7371	46	AspN	run3	3
EH7372	47	AspN	run3	1
EH7373	47	AspN	run3	2
EH7374	47	AspN	run3	3
EH7375	blank	AspN	run3	NA
EH7376	blank	AspN	run3	NA
EH7377	blank	AspN	run3	NA
EH7378	48	AspN	run3	1
EH7379	48	AspN	run3	2
EH7380	48	AspN	run3	3
EH7381	blank	AspN	run3	NA
EH7382	blank	AspN	run3	NA
EH7383	blank	AspN	run3	NA
EH7384	49	AspN	run3	1
EH7385	49	AspN	run3	2
EH7386	49	AspN	run3	3
EH7387	blank	AspN	run3	NA
EH7388	blank	AspN	run3	NA
EH7389	blank	AspN	run3	NA
EH7390	50	AspN	run3	1
EH7391	50	AspN	run3	2
EH7392	50	AspN	run3	3
EH7393	blank	AspN	run3	NA
EH7394	blank	AspN	run3	NA
EH7395	blank	AspN	run3	NA
EH7396	51	AspN	run3	1
EH7397	51	AspN	run3	2
EH7398	51	AspN	run3	3
EH7399	blank	AspN	run3	NA
EH7400	blank	AspN	run3	NA
EH7401	blank	AspN	run3	NA
EH7402	52	AspN	run3	1
EH7403	52	AspN	run3	2
EH7404	52	AspN	run3	3
EH7405	blank	AspN	run3	NA
EH7406	blank	AspN	run3	NA
EH7407	blank	AspN	run3	NA
EH7408	53	AspN	run3	1
EH7409	53	AspN	run3	2
EH7410	53	AspN	run3	3
EH7411	blank	AspN	run3	NA
EH7412	blank	AspN	run3	NA
EH7413	blank	AspN	run3	NA
EH7414	54	AspN	run3	1
EH7415	54	AspN	run3	2
EH7416	54	AspN	run3	3
EH7417	blank	AspN	run3	NA
EH7418	blank	AspN	run3	NA
EH7419	blank	AspN	run3	NA
EH7420	55	AspN	run3	1
EH7421	55	AspN	run3	2
EH7422	55	AspN	run3	3
EH7423	56	AspN	run3	1
EH7424	56	AspN	run3	2
EH7425	56	AspN	run3	3
EH7426	57	AspN	run3	1
EH7427	57	AspN	run3	2
EH7428	57	AspN	run3	3
EH7429	58	AspN	run3	1
EH7430	58	AspN	run3	2
EH7431	58	AspN	run3	3
EH7432	blank	AspN	run3	NA
EH7433	blank	AspN	run3	NA
EH7434	blank	AspN	run3	NA
EH7435	59	AspN	run3	1
EH7436	59	AspN	run3	2
EH7437	59	AspN	run3	3
EH7438	blank	AspN	run3	NA
EH7439	blank	AspN	run3	NA
EH7440	blank	AspN	run3	NA
EH7441	blank	AspN	run3	NA
EH7442	blank	AspN	run3	NA
EH7443	blank	AspN	run3	NA
EH7444	60	AspN	run3	1
EH7445	60	AspN	run3	2
EH7446	60	AspN	run3	3
EH7447	blank	AspN	run3	NA
EH7448	blank	AspN	run3	NA
EH7449	blank	AspN	run3	NA
EH7450	61	AspN	run3	1
EH7451	61	AspN	run3	2
EH7452	61	AspN	run3	3
EH7453	blank	AspN	run3	NA
EH7454	blank	AspN	run3	NA
EH7455	blank	AspN	run3	NA
EH7456	62	AspN	run3	1
EH7457	62	AspN	run3	2
EH7458	62	AspN	run3	3
EH7459	blank	AspN	run3	NA
EH7460	blank	AspN	run3	NA
EH7461	blank	AspN	run3	NA
EH7462	63	AspN	run3	1
EH7463	63	AspN	run3	2
EH7464	63	AspN	run3	3
EH7465	blank	AspN	run3	NA
EH7466	blank	AspN	run3	NA
EH7467	blank	AspN	run3	NA
EH7468	64	AspN	run3	1
EH7469	64	AspN	run3	2
EH7470	64	AspN	run3	3
EH7471	blank	AspN	run3	NA
EH7472	blank	AspN	run3	NA
EH7473	blank	AspN	run3	NA
EH7474	65	AspN	run3	1
EH7475	65	AspN	run3	2
EH7476	65	AspN	run3	3
EH7477	blank	AspN	run3	NA
EH7478	blank	AspN	run3	NA
EH7479	blank	AspN	run3	NA
EH7480	66	AspN	run3	1
EH7481	66	AspN	run3	2
EH7482	66	AspN	run3	3
EH7483	blank	AspN	run3	NA
EH7484	blank	AspN	run3	NA
EH7485	blank	AspN	run3	NA
EH7486	67	AspN	run3	1
EH7487	67	AspN	run3	2
EH7488	67	AspN	run3	3
EH7489	68	AspN	run3	1
EH7490	68	AspN	run3	2
EH7491	68	AspN	run3	3
EH7492	blank	AspN	run3	NA
EH7493	blank	AspN	run3	NA
EH7494	blank	AspN	run3	NA
EH7495	69	AspN	run3	1
EH7496	69	AspN	run3	2
EH7497	69	AspN	run3	3
EH7498	blank	AspN	run3	NA
EH7499	blank	AspN	run3	NA
EH7500	blank	AspN	run3	NA
EH7501	70	AspN	run3	1
EH7502	70	AspN	run3	2
EH7503	70	AspN	run3	3
EH7508	1	Ct+Tryp	run3	1
EH7509	1	Ct+Tryp	run3	2
EH7510	1	Ct+Tryp	run3	3
EH7511	blank	Ct+Tryp	run3	NA
EH7512	2	Ct+Tryp	run3	1
EH7513	2	Ct+Tryp	run3	2
EH7514	2	Ct+Tryp	run3	3
EH7515	blank	Ct+Tryp	run3	NA
EH7516	3	Ct+Tryp	run3	1
EH7517	3	Ct+Tryp	run3	2
EH7518	3	Ct+Tryp	run3	3
EH7519	blank	Ct+Tryp	run3	NA
EH7520	4	Ct+Tryp	run3	1
EH7521	4	Ct+Tryp	run3	2
EH7522	4	Ct+Tryp	run3	3
EH7523	blank	Ct+Tryp	run3	NA
EH7524	5	Ct+Tryp	run3	1
EH7525	5	Ct+Tryp	run3	2
EH7526	5	Ct+Tryp	run3	3
EH7527	blank	Ct+Tryp	run3	NA
EH7528	blank	Ct+Tryp	run3	NA
EH7529	blank	Ct+Tryp	run3	NA
EH7530	6	Ct+Tryp	run3	1
EH7531	6	Ct+Tryp	run3	2
EH7532	6	Ct+Tryp	run3	3
EH7533	blank	Ct+Tryp	run3	NA
EH7534	7	Ct+Tryp	run3	1
EH7535	7	Ct+Tryp	run3	2
EH7536	7	Ct+Tryp	run3	3
EH7537	blank	Ct+Tryp	run3	NA
EH7538	8	Ct+Tryp	run3	1
EH7539	8	Ct+Tryp	run3	2
EH7540	8	Ct+Tryp	run3	3
EH7541	blank	Ct+Tryp	run3	NA
EH7542	9	Ct+Tryp	run3	1
EH7543	9	Ct+Tryp	run3	2
EH7544	9	Ct+Tryp	run3	3
EH7545	blank	Ct+Tryp	run3	NA
EH7546	10	Ct+Tryp	run3	1
EH7547	10	Ct+Tryp	run3	2
EH7548	10	Ct+Tryp	run3	3
EH7549	blank	Ct+Tryp	run3	NA
EH7550	blank	Ct+Tryp	run3	NA
EH7551	blank	Ct+Tryp	run3	NA
EH7552	11	Ct+Tryp	run3	1
EH7553	11	Ct+Tryp	run3	2
EH7554	11	Ct+Tryp	run3	3
EH7555	blank	Ct+Tryp	run3	NA
EH7556	12	Ct+Tryp	run3	1
EH7557	12	Ct+Tryp	run3	2
EH7558	12	Ct+Tryp	run3	3
EH7559	blank	Ct+Tryp	run3	NA
EH7560	13	Ct+Tryp	run3	1
EH7561	13	Ct+Tryp	run3	2
EH7562	13	Ct+Tryp	run3	3
EH7563	blank	Ct+Tryp	run3	NA
EH7564	14	Ct+Tryp	run3	1
EH7565	14	Ct+Tryp	run3	2
EH7566	14	Ct+Tryp	run3	3
EH7567	blank	Ct+Tryp	run3	NA
EH7568	15	Ct+Tryp	run3	1
EH7569	15	Ct+Tryp	run3	2
EH7570	15	Ct+Tryp	run3	3
EH7571	blank	Ct+Tryp	run3	NA
EH7572	16	Ct+Tryp	run3	1
EH7573	16	Ct+Tryp	run3	2
EH7574	16	Ct+Tryp	run3	3
EH7575	blank	Ct+Tryp	run3	NA
EH7576	blank	Ct+Tryp	run3	NA
EH7577	blank	Ct+Tryp	run3	NA
EH7578	17	Ct+Tryp	run3	1
EH7579	17	Ct+Tryp	run3	2
EH7580	17	Ct+Tryp	run3	3
EH7581	blank	Ct+Tryp	run3	NA
EH7582	18	Ct+Tryp	run3	1
EH7583	18	Ct+Tryp	run3	2
EH7584	18	Ct+Tryp	run3	3
EH7585	blank	Ct+Tryp	run3	NA
EH7586	19	Ct+Tryp	run3	1
EH7587	19	Ct+Tryp	run3	2
EH7588	19	Ct+Tryp	run3	3
EH7589	blank	Ct+Tryp	run3	NA
EH7590	20	Ct+Tryp	run3	1
EH7591	20	Ct+Tryp	run3	2
EH7592	20	Ct+Tryp	run3	3
EH7593	blank	Ct+Tryp	run3	NA
EH7594	21	Ct+Tryp	run3	1
EH7595	21	Ct+Tryp	run3	2
EH7596	21	Ct+Tryp	run3	3
EH7597	blank	Ct+Tryp	run3	NA
EH7598	blank	Ct+Tryp	run3	NA
EH7599	blank	Ct+Tryp	run3	NA
EH7600	22	Ct+Tryp	run3	1
EH7601	22	Ct+Tryp	run3	2
EH7602	22	Ct+Tryp	run3	3
EH7603	blank	Ct+Tryp	run3	NA
EH7604	23	Ct+Tryp	run3	1
EH7605	23	Ct+Tryp	run3	2
EH7606	23	Ct+Tryp	run3	3
EH7607	blank	Ct+Tryp	run3	NA
EH7608	24	Ct+Tryp	run3	1
EH7609	24	Ct+Tryp	run3	2
EH7610	24	Ct+Tryp	run3	3
EH7611	blank	Ct+Tryp	run3	NA
EH7612	25	Ct+Tryp	run3	1
EH7613	25	Ct+Tryp	run3	2
EH7614	25	Ct+Tryp	run3	3
EH7615	blank	Ct+Tryp	run3	NA
EH7616	blank	Ct+Tryp	run3	NA
EH7617	blank	Ct+Tryp	run3	NA
EH7618	26	Ct+Tryp	run3	1
EH7619	26	Ct+Tryp	run3	2
EH7620	26	Ct+Tryp	run3	3
EH7621	blank	Ct+Tryp	run3	NA
EH7622	blank	Ct+Tryp	run3	NA
EH7623	blank	Ct+Tryp	run3	NA
EH7624	27	Ct+Tryp	run3	1
EH7625	27	Ct+Tryp	run3	2
EH7626	27	Ct+Tryp	run3	3
EH7627	blank	Ct+Tryp	run3	NA
EH7628	blank	Ct+Tryp	run3	NA
EH7629	blank	Ct+Tryp	run3	NA
EH7630	28	Ct+Tryp	run3	1
EH7631	28	Ct+Tryp	run3	2
EH7632	28	Ct+Tryp	run3	3
EH7633	blank	Ct+Tryp	run3	NA
EH7634	blank	Ct+Tryp	run3	NA
EH7635	blank	Ct+Tryp	run3	NA
EH7636	29	Ct+Tryp	run3	1
EH7637	29	Ct+Tryp	run3	2
EH7638	29	Ct+Tryp	run3	3
EH7639	blank	Ct+Tryp	run3	NA
EH7640	blank	Ct+Tryp	run3	NA
EH7641	blank	Ct+Tryp	run3	NA
EH7642	30	Ct+Tryp	run3	1
EH7643	30	Ct+Tryp	run3	2
EH7644	30	Ct+Tryp	run3	3
EH7645	blank	Ct+Tryp	run3	NA
EH7646	blank	Ct+Tryp	run3	NA
EH7647	blank	Ct+Tryp	run3	NA
EH7648	31	Ct+Tryp	run3	1
EH7649	31	Ct+Tryp	run3	2
EH7650	31	Ct+Tryp	run3	3
EH7651	blank	Ct+Tryp	run3	NA
EH7652	blank	Ct+Tryp	run3	NA
EH7653	blank	Ct+Tryp	run3	NA
EH7654	32	Ct+Tryp	run3	1
EH7655	32	Ct+Tryp	run3	2
EH7656	32	Ct+Tryp	run3	3
EH7657	blank	Ct+Tryp	run3	NA
EH7658	blank	Ct+Tryp	run3	NA
EH7659	blank	Ct+Tryp	run3	NA
EH7660	33	Ct+Tryp	run3	1
EH7661	33	Ct+Tryp	run3	2
EH7662	33	Ct+Tryp	run3	3
EH7663	blank	Ct+Tryp	run3	NA
EH7664	blank	Ct+Tryp	run3	NA
EH7665	blank	Ct+Tryp	run3	NA
EH7666	34	Ct+Tryp	run3	1
EH7667	34	Ct+Tryp	run3	2
EH7668	34	Ct+Tryp	run3	3
EH7669	blank	Ct+Tryp	run3	NA
EH7670	blank	Ct+Tryp	run3	NA
EH7671	blank	Ct+Tryp	run3	NA
EH7672	35	Ct+Tryp	run3	1
EH7673	35	Ct+Tryp	run3	2
EH7674	35	Ct+Tryp	run3	3
EH7675	blank	Ct+Tryp	run3	NA
EH7676	blank	Ct+Tryp	run3	NA
EH7677	blank	Ct+Tryp	run3	NA
EH7678	36	Ct+Tryp	run3	1
EH7679	36	Ct+Tryp	run3	2
EH7680	36	Ct+Tryp	run3	3
EH7681	37	Ct+Tryp	run3	1
EH7682	37	Ct+Tryp	run3	2
EH7683	37	Ct+Tryp	run3	3
EH7684	38	Ct+Tryp	run3	1
EH7685	38	Ct+Tryp	run3	2
EH7686	38	Ct+Tryp	run3	3
EH7687	39	Ct+Tryp	run3	1
EH7688	39	Ct+Tryp	run3	2
EH7689	39	Ct+Tryp	run3	3
EH7690	blank	Ct+Tryp	run3	NA
EH7691	blank	Ct+Tryp	run3	NA
EH7692	blank	Ct+Tryp	run3	NA
EH7693	40	Ct+Tryp	run3	1
EH7694	40	Ct+Tryp	run3	2
EH7695	40	Ct+Tryp	run3	3
EH7696	41	Ct+Tryp	run3	1
EH7697	41	Ct+Tryp	run3	2
EH7698	41	Ct+Tryp	run3	3
EH7699	42	Ct+Tryp	run3	1
EH7700	42	Ct+Tryp	run3	2
EH7701	42	Ct+Tryp	run3	3
EH7702	43	Ct+Tryp	run3	1
EH7703	43	Ct+Tryp	run3	2
EH7704	43	Ct+Tryp	run3	3
EH7705	blank	Ct+Tryp	run3	NA
EH7706	blank	Ct+Tryp	run3	NA
EH7707	blank	Ct+Tryp	run3	NA
EH7708	44	Ct+Tryp	run3	1
EH7709	44	Ct+Tryp	run3	2
EH7710	44	Ct+Tryp	run3	3
EH7711	45	Ct+Tryp	run3	1
EH7712	45	Ct+Tryp	run3	2
EH7713	45	Ct+Tryp	run3	3
EH7714	46	Ct+Tryp	run3	1
EH7715	46	Ct+Tryp	run3	2
EH7716	46	Ct+Tryp	run3	3
EH7717	47	Ct+Tryp	run3	1
EH7718	47	Ct+Tryp	run3	2
EH7719	47	Ct+Tryp	run3	3
EH7720	blank	Ct+Tryp	run3	NA
EH7721	blank	Ct+Tryp	run3	NA
EH7722	blank	Ct+Tryp	run3	NA
EH7723	48	Ct+Tryp	run3	1
EH7724	48	Ct+Tryp	run3	2
EH7725	48	Ct+Tryp	run3	3
EH7726	blank	Ct+Tryp	run3	NA
EH7727	blank	Ct+Tryp	run3	NA
EH7728	blank	Ct+Tryp	run3	NA
EH7729	49	Ct+Tryp	run3	1
EH7730	49	Ct+Tryp	run3	2
EH7731	49	Ct+Tryp	run3	3
EH7732	blank	Ct+Tryp	run3	NA
EH7733	blank	Ct+Tryp	run3	NA
EH7734	blank	Ct+Tryp	run3	NA
EH7735	50	Ct+Tryp	run3	1
EH7736	50	Ct+Tryp	run3	2
EH7737	50	Ct+Tryp	run3	3
EH7738	blank	Ct+Tryp	run3	NA
EH7739	blank	Ct+Tryp	run3	NA
EH7740	blank	Ct+Tryp	run3	NA
EH7741	51	Ct+Tryp	run3	1
EH7742	51	Ct+Tryp	run3	2
EH7743	51	Ct+Tryp	run3	3
EH7744	blank	Ct+Tryp	run3	NA
EH7745	blank	Ct+Tryp	run3	NA
EH7746	blank	Ct+Tryp	run3	NA
EH7747	52	Ct+Tryp	run3	1
EH7748	52	Ct+Tryp	run3	2
EH7749	52	Ct+Tryp	run3	3
EH7750	blank	Ct+Tryp	run3	NA
EH7751	blank	Ct+Tryp	run3	NA
EH7752	blank	Ct+Tryp	run3	NA
EH7753	53	Ct+Tryp	run3	1
EH7754	53	Ct+Tryp	run3	2
EH7755	53	Ct+Tryp	run3	3
EH7756	blank	Ct+Tryp	run3	NA
EH7757	blank	Ct+Tryp	run3	NA
EH7758	blank	Ct+Tryp	run3	NA
EH7759	54	Ct+Tryp	run3	1
EH7760	54	Ct+Tryp	run3	2
EH7761	54	Ct+Tryp	run3	3
EH7762	blank	Ct+Tryp	run3	NA
EH7763	blank	Ct+Tryp	run3	NA
EH7764	blank	Ct+Tryp	run3	NA
EH7765	55	Ct+Tryp	run3	1
EH7766	55	Ct+Tryp	run3	2
EH7767	55	Ct+Tryp	run3	3
EH7768	56	Ct+Tryp	run3	1
EH7769	56	Ct+Tryp	run3	2
EH7770	56	Ct+Tryp	run3	3
EH7771	57	Ct+Tryp	run3	1
EH7772	57	Ct+Tryp	run3	2
EH7773	57	Ct+Tryp	run3	3
EH7774	58	Ct+Tryp	run3	1
EH7775	58	Ct+Tryp	run3	2
EH7776	58	Ct+Tryp	run3	3
EH7777	blank	Ct+Tryp	run3	NA
EH7778	blank	Ct+Tryp	run3	NA
EH7779	blank	Ct+Tryp	run3	NA
EH7780	59	Ct+Tryp	run3	1
EH7781	59	Ct+Tryp	run3	2
EH7782	59	Ct+Tryp	run3	3
EH7783	blank	Ct+Tryp	run3	NA
EH7784	blank	Ct+Tryp	run3	NA
EH7785	blank	Ct+Tryp	run3	NA
EH7786	blank	Ct+Tryp	run3	NA
EH7787	blank	Ct+Tryp	run3	NA
EH7788	blank	Ct+Tryp	run3	NA
EH7789	60	Ct+Tryp	run3	1
EH7790	60	Ct+Tryp	run3	2
EH7791	60	Ct+Tryp	run3	3
EH7792	blank	Ct+Tryp	run3	NA
EH7793	blank	Ct+Tryp	run3	NA
EH7794	blank	Ct+Tryp	run3	NA
EH7795	61	Ct+Tryp	run3	1
EH7796	61	Ct+Tryp	run3	2
EH7797	61	Ct+Tryp	run3	3
EH7798	blank	Ct+Tryp	run3	NA
EH7799	blank	Ct+Tryp	run3	NA
EH7800	blank	Ct+Tryp	run3	NA
EH7801	62	Ct+Tryp	run3	1
EH7802	62	Ct+Tryp	run3	2
EH7803	62	Ct+Tryp	run3	3
EH7804	blank	Ct+Tryp	run3	NA
EH7805	blank	Ct+Tryp	run3	NA
EH7806	blank	Ct+Tryp	run3	NA
EH7807	63	Ct+Tryp	run3	1
EH7808	63	Ct+Tryp	run3	2
EH7809	63	Ct+Tryp	run3	3
EH7810	blank	Ct+Tryp	run3	NA
EH7811	blank	Ct+Tryp	run3	NA
EH7812	blank	Ct+Tryp	run3	NA
EH7813	64	Ct+Tryp	run3	1
EH7814	64	Ct+Tryp	run3	2
EH7815	64	Ct+Tryp	run3	3
EH7816	blank	Ct+Tryp	run3	NA
EH7817	blank	Ct+Tryp	run3	NA
EH7818	blank	Ct+Tryp	run3	NA
EH7819	65	Ct+Tryp	run3	1
EH7820	65	Ct+Tryp	run3	2
EH7821	65	Ct+Tryp	run3	3
EH7822	blank	Ct+Tryp	run3	NA
EH7823	blank	Ct+Tryp	run3	NA
EH7824	blank	Ct+Tryp	run3	NA
EH7825	66	Ct+Tryp	run3	1
EH7826	66	Ct+Tryp	run3	2
EH7827	66	Ct+Tryp	run3	3
EH7828	blank	Ct+Tryp	run3	NA
EH7829	blank	Ct+Tryp	run3	NA
EH7830	blank	Ct+Tryp	run3	NA
EH7831	67	Ct+Tryp	run3	1
EH7832	67	Ct+Tryp	run3	2
EH7833	67	Ct+Tryp	run3	3
EH7834	68	Ct+Tryp	run3	1
EH7835	68	Ct+Tryp	run3	2
EH7836	68	Ct+Tryp	run3	3
EH7837	blank	Ct+Tryp	run3	NA
EH7838	blank	Ct+Tryp	run3	NA
EH7839	blank	Ct+Tryp	run3	NA
EH7840	69	Ct+Tryp	run3	1
EH7841	69	Ct+Tryp	run3	2
EH7842	69	Ct+Tryp	run3	3
EH7843	blank	Ct+Tryp	run3	NA
EH7844	blank	Ct+Tryp	run3	NA
EH7845	blank	Ct+Tryp	run3	NA
EH7846	70	Ct+Tryp	run3	1
EH7847	70	Ct+Tryp	run3	2
EH7848	70	Ct+Tryp	run3	3
EH7849	blank	Ct+Tryp	run3	NA
EH7850	blank	Ct+Tryp	run3	NA
EH7933	1	Ct	run3	1
EH7934	1	Ct	run3	2
EH7935	1	Ct	run3	3
EH7936	blank	Ct	run3	NA
EH7937	2	Ct	run3	1
EH7938	2	Ct	run3	2
EH7939	2	Ct	run3	3
EH7940	blank	Ct	run3	NA
EH7941	3	Ct	run3	1
EH7942	3	Ct	run3	2
EH7943	3	Ct	run3	3
EH7944	blank	Ct	run3	NA
EH7945	4	Ct	run3	1
EH7946	4	Ct	run3	2
EH7947	4	Ct	run3	3
EH7948	blank	Ct	run3	NA
EH7949	5	Ct	run3	1
EH7950	5	Ct	run3	2
EH7951	5	Ct	run3	3
EH7952	blank	Ct	run3	NA
EH7953	blank	Ct	run3	NA
EH7954	blank	Ct	run3	NA
EH7955	6	Ct	run3	1
EH7956	6	Ct	run3	2
EH7957	6	Ct	run3	3
EH7958	blank	Ct	run3	NA
EH7959	7	Ct	run3	1
EH7960	7	Ct	run3	2
EH7961	7	Ct	run3	3
EH7962	blank	Ct	run3	NA
EH7963	8	Ct	run3	1
EH7964	8	Ct	run3	2
EH7965	8	Ct	run3	3
EH7966	blank	Ct	run3	NA
